縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數
新竹縣,竹北市,尚義里,420,330334,787
新竹縣,竹北市,崇義里,593,443002,747
新竹縣,竹北市,大眉里,660,596518,904
新竹縣,竹北市,泰和里,2193,2242519,1023
新竹縣,竹北市,北崙里,1401,1988202,1419
新竹縣,竹北市,新崙里,2371,2745664,1158
新竹縣,竹北市,福德里,1124,1047542,932
新竹縣,竹北市,興安里,1423,2681061,1884
新竹縣,竹北市,東興里,2194,3470208,1582
新竹縣,竹北市,北興里,1018,1946751,1912
新竹縣,竹北市,文化里,1271,2292259,1804
新竹縣,竹北市,中崙里,597,1296031,2171
新竹縣,竹北市,其他,6,9872,1645
新竹縣,竹北市,合計,53130,82250792,1548
新竹縣,湖口鄉,長嶺村,994,781022,786
新竹縣,湖口鄉,中勢村,964,806152,836
新竹縣,湖口鄉,孝勢村,438,329065,751
新竹縣,湖口鄉,仁勢村,269,198042,736
新竹縣,湖口鄉,愛勢村,1348,1072255,795
新竹縣,湖口鄉,信勢村,1811,1537174,849
新竹縣,湖口鄉,和興村,946,703650,744
新竹縣,湖口鄉,德盛村,1583,1267859,801
新竹縣,湖口鄉,波羅村,764,590869,773
新竹縣,湖口鄉,鳳山村,1167,857784,735
新竹縣,湖口鄉,鳳凰村,1872,1383849,739
新竹縣,湖口鄉,湖口村,921,757568,823
新竹縣,湖口鄉,湖鏡村,806,646686,802
新竹縣,湖口鄉,湖南村,507,384439,758
新竹縣,湖口鄉,長安村,373,266389,714
新竹縣,湖口鄉,中興村,2236,1746864,781
新竹縣,湖口鄉,信義村,1218,1052088,864
新竹縣,湖口鄉,中正村,935,843095,902
新竹縣,湖口鄉,東興村,1440,1207566,839
新竹縣,湖口鄉,勝利村,1497,1149226,768
新竹縣,湖口鄉,其他,2,814,407
新竹縣,湖口鄉,合計,22091,17582456,796
新竹縣,橫山鄉,橫山村,1075,784137,729
新竹縣,橫山鄉,內灣村,215,136607,635
新竹縣,橫山鄉,新興村,482,361323,750
新竹縣,橫山鄉,田寮村,259,220768,852
新竹縣,橫山鄉,福興村,111,73894,666
新竹縣,橫山鄉,沙坑村,258,179622,696
新竹縣,橫山鄉,南昌村,50,44974,899
新竹縣,橫山鄉,力行村,203,146041,719
新竹縣,橫山鄉,大肚村,482,332998,691
新竹縣,橫山鄉,豐鄉村,54,39621,734
新竹縣,橫山鄉,豐田村,88,57689,656
新竹縣,橫山鄉,其他,0,0,0
新竹縣,橫山鄉,合計,3277,2377674,726
新竹縣,新豐鄉,重興村,1690,1318783,780
新竹縣,新豐鄉,新豐村,567,372222,656
新竹縣,新豐鄉,埔和村,833,558009,670
新竹縣,新豐鄉,員山村,942,856455,909
新竹縣,新豐鄉,後湖村,493,364155,739
新竹縣,新豐鄉,鳳坑村,295,210187,712
新竹縣,新豐鄉,中崙村,1159,907073,783
新竹縣,新豐鄉,青埔村,538,385862,717
新竹縣,新豐鄉,上坑村,494,358407,726
新竹縣,新豐鄉,坡頭村,224,145720,651
新竹縣,新豐鄉,福興村,336,244011,726
新竹縣,新豐鄉,松林村,1704,1691811,993
新竹縣,新豐鄉,瑞興村,550,403890,734
新竹縣,新豐鄉,忠孝村,1386,1312407,947
新竹縣,新豐鄉,山崎村,1463,1398739,956
新竹縣,新豐鄉,松柏村,2038,2175176,1067
新竹縣,新豐鄉,崎頂村,957,713174,745
新竹縣,新豐鄉,其他,1,608,608
新竹縣,新豐鄉,合計,15670,13416687,856
新竹縣,芎林鄉,華龍村,111,73948,666
新竹縣,芎林鄉,五龍村,157,119491,761
新竹縣,芎林鄉,秀湖村,330,246649,747
新竹縣,芎林鄉,永興村,116,84252,726
新竹縣,芎林鄉,石潭村,869,690373,794
新竹縣,芎林鄉,新鳳村,459,372541,812
新竹縣,芎林鄉,中坑村,179,129906,726
新竹縣,芎林鄉,水坑村,192,139129,725
新竹縣,芎林鄉,文林村,828,731941,884
新竹縣,芎林鄉,芎林村,496,424211,855
新竹縣,芎林鄉,上山村,1498,1842538,1230
新竹縣,芎林鄉,下山村,354,323251,913
新竹縣,芎林鄉,其他,0,0,0
新竹縣,芎林鄉,合計,5589,5178230,927
新竹縣,寶山鄉,新城村,333,230234,691
新竹縣,寶山鄉,寶山村,267,313561,1174
新竹縣,寶山鄉,雙溪村,854,918383,1075
新竹縣,寶山鄉,深井村,207,147299,712
新竹縣,寶山鄉,三峰村,314,669487,2132
新竹縣,寶山鄉,寶斗村,218,152428,699
新竹縣,寶山鄉,大崎村,755,1390756,1842
新竹縣,寶山鄉,油田村,147,98006,667
新竹縣,寶山鄉,山湖村,179,203980,1140
新竹縣,寶山鄉,雙新村,956,1102643,1153
新竹縣,寶山鄉,其他,3,2328,776
新竹縣,寶山鄉,合計,4233,5229105,1235
新竹縣,北埔鄉,水磜村,232,140365,605
新竹縣,北埔鄉,南興村,361,263992,731
新竹縣,北埔鄉,大湖村,154,113287,736
新竹縣,北埔鄉,埔尾村,790,597882,757
新竹縣,北埔鄉,南坑村,80,65969,825
新竹縣,北埔鄉,北埔村,335,248191,741
新竹縣,北埔鄉,南埔村,109,81322,746
新竹縣,北埔鄉,大林村,239,164058,686
新竹縣,北埔鄉,外坪村,65,43559,670
新竹縣,北埔鄉,其他,0,0,0
新竹縣,北埔鄉,合計,2365,1718624,727
新竹縣,峨眉鄉,峨眉村,246,193867,788
新竹縣,峨眉鄉,富興村,347,267203,770
新竹縣,峨眉鄉,中盛村,193,148467,769
新竹縣,峨眉鄉,石井村,153,102838,672
新竹縣,峨眉鄉,七星村,129,99977,775
新竹縣,峨眉鄉,湖光村,216,130810,606
新竹縣,峨眉鄉,其他,0,0,0
新竹縣,峨眉鄉,合計,1284,943162,735
新竹縣,尖石鄉,新樂村,215,139235,648
新竹縣,尖石鄉,嘉樂村,177,128244,725
新竹縣,尖石鄉,義興村,100,77258,773
新竹縣,尖石鄉,梅花村,80,46526,582
新竹縣,尖石鄉,錦屏村,183,132244,723
新竹縣,尖石鄉,玉峰村,176,107003,608
新竹縣,尖石鄉,秀巒村,197,126664,643
新竹縣,尖石鄉,其他,0,0,0
新竹縣,尖石鄉,合計,1128,757175,671
新竹縣,五峰鄉,大隘村,231,144384,625
新竹縣,五峰鄉,桃山村,205,133623,652
新竹縣,五峰鄉,花園村,105,61476,585
新竹縣,五峰鄉,竹林村,57,36277,636
新竹縣,五峰鄉,其他,0,0,0
新竹縣,五峰鄉,合計,598,375760,628
新竹縣,其他,其他,25,28002,1120
新竹縣,其他,合計,25,28002,1120
苗栗縣,苗栗市,中苗里,400,363298,908
苗栗縣,苗栗市,青苗里,348,279111,802
苗栗縣,苗栗市,玉苗里,258,186969,725
苗栗縣,苗栗市,綠苗里,245,175161,715
苗栗縣,苗栗市,高苗里,1031,883348,857
苗栗縣,苗栗市,恭敬里,463,363380,785
苗栗縣,苗栗市,新苗里,311,237179,763
苗栗縣,苗栗市,勝利里,1359,1128834,831
苗栗縣,苗栗市,維祥里,1179,991784,841
苗栗縣,苗栗市,玉清里,788,666697,846
苗栗縣,苗栗市,嘉盛里,1274,1057556,830
苗栗縣,苗栗市,福星里,1436,1266493,882
苗栗縣,苗栗市,北苗里,1859,1656736,891
苗栗縣,苗栗市,上苗里,600,515814,860
苗栗縣,苗栗市,福麗里,1706,1473560,864
苗栗縣,苗栗市,新川里,354,293394,829
苗栗縣,苗栗市,新英里,510,389160,763
苗栗縣,苗栗市,清華里,1155,980519,849
苗栗縣,苗栗市,水源里,814,590403,725
苗栗縣,苗栗市,文山里,1258,1102686,877
苗栗縣,苗栗市,建功里,1521,1382008,909
苗栗縣,苗栗市,大同里,156,106157,680
苗栗縣,苗栗市,玉華里,1242,1022187,823
苗栗縣,苗栗市,維新里,1237,1066163,862
苗栗縣,苗栗市,福安里,1212,979249,808
苗栗縣,苗栗市,嘉新里,1086,933572,860
苗栗縣,苗栗市,南勢里,579,396017,684
苗栗縣,苗栗市,文聖里,1209,1058903,876
苗栗縣,苗栗市,其他,0,0,0
苗栗縣,苗栗市,合計,25590,21546338,842
苗栗縣,苑裡鎮,苑東里,667,573655,860
苗栗縣,苑裡鎮,西平里,458,291261,636
苗栗縣,苑裡鎮,苑南里,491,401984,819
苗栗縣,苑裡鎮,苑北里,263,191044,726
苗栗縣,苑裡鎮,西勢里,582,409350,703
苗栗縣,苑裡鎮,海岸里,282,173164,614
苗栗縣,苑裡鎮,客庄里,1316,1059312,805
苗栗縣,苑裡鎮,苑坑里,241,160442,666
苗栗縣,苑裡鎮,水坡里,143,97924,685
苗栗縣,苑裡鎮,山腳里,371,257138,693
苗栗縣,苑裡鎮,舊社里,572,386842,676
苗栗縣,苑裡鎮,福田里,371,264846,714
苗栗縣,苑裡鎮,石鎮里,148,106354,719
苗栗縣,苑裡鎮,蕉埔里,210,142042,676
苗栗縣,苑裡鎮,社苓里,675,448552,665
苗栗縣,苑裡鎮,泰田里,471,300286,638
苗栗縣,苑裡鎮,上館里,438,255562,583
苗栗縣,苑裡鎮,玉田里,531,328309,618
苗栗縣,苑裡鎮,南勢里,166,105455,635
苗栗縣,苑裡鎮,山柑里,411,284616,692
苗栗縣,苑裡鎮,田心里,581,392290,675
苗栗縣,苑裡鎮,新復里,436,335861,770
苗栗縣,苑裡鎮,中正里,641,447350,698
苗栗縣,苑裡鎮,苑港里,335,215711,644
苗栗縣,苑裡鎮,房裡里,669,435948,652
苗栗縣,苑裡鎮,其他,0,0,0
苗栗縣,苑裡鎮,合計,11469,8065298,703
苗栗縣,通霄鎮,通東里,347,257303,742
苗栗縣,通霄鎮,通西里,593,447279,754
苗栗縣,通霄鎮,平元里,595,427565,719
苗栗縣,通霄鎮,圳頭里,161,92581,575
苗栗縣,通霄鎮,梅南里,418,276407,661
苗栗縣,通霄鎮,通灣里,653,427874,655
苗栗縣,通霄鎮,新埔里,320,196755,615
苗栗縣,通霄鎮,白東里,419,289872,692
苗栗縣,通霄鎮,白西里,201,120697,600
苗栗縣,通霄鎮,內島里,221,143516,649
苗栗縣,通霄鎮,烏眉里,200,153979,770
苗栗縣,通霄鎮,楓樹里,89,64290,722
苗栗縣,通霄鎮,內湖里,514,330633,643
苗栗縣,通霄鎮,福源里,197,132594,673
苗栗縣,通霄鎮,城北里,174,128174,737
苗栗縣,通霄鎮,城南里,212,157928,745
苗栗縣,通霄鎮,南和里,180,132927,738
苗栗縣,通霄鎮,福興里,135,99422,736
苗栗縣,通霄鎮,坪頂里,320,207633,649
苗栗縣,通霄鎮,五北里,362,236037,652
苗栗縣,通霄鎮,五南里,373,280985,753
苗栗縣,通霄鎮,福龍里,88,60840,691
苗栗縣,通霄鎮,通南里,813,497726,612
苗栗縣,通霄鎮,平安里,624,481762,772
苗栗縣,通霄鎮,其他,0,0,0
苗栗縣,通霄鎮,合計,8209,5644780,688
苗栗縣,公館鄉,館中村,511,396190,775
苗栗縣,公館鄉,館南村,1156,881418,762
苗栗縣,公館鄉,中義村,682,557022,817
苗栗縣,公館鄉,玉泉村,810,723817,894
苗栗縣,公館鄉,大坑村,267,180383,676
苗栗縣,公館鄉,福基村,272,187929,691
苗栗縣,公館鄉,福德村,100,79890,799
苗栗縣,公館鄉,福星村,616,456763,741
苗栗縣,公館鄉,石墻村,418,299724,717
苗栗縣,公館鄉,開礦村,77,51101,664
苗栗縣,公館鄉,五谷村,721,549322,762
苗栗縣,公館鄉,玉谷村,449,327977,730
苗栗縣,公館鄉,鶴岡村,531,406593,766
苗栗縣,公館鄉,鶴山村,428,310782,726
苗栗縣,公館鄉,尖山村,439,349805,797
苗栗縣,公館鄉,仁安村,363,282019,777
苗栗縣,公館鄉,南河村,55,40604,738
苗栗縣,公館鄉,北河村,77,48494,630
苗栗縣,公館鄉,館東村,735,591792,805
苗栗縣,公館鄉,其他,0,0,0
苗栗縣,公館鄉,合計,8707,6721623,772
苗栗縣,銅鑼鄉,福興村,307,231538,754
苗栗縣,銅鑼鄉,銅鑼村,1550,1125558,726
苗栗縣,銅鑼鄉,朝陽村,534,375879,704
苗栗縣,銅鑼鄉,竹森村,329,268613,816
苗栗縣,銅鑼鄉,九湖村,310,217447,701
苗栗縣,銅鑼鄉,樟樹村,373,275603,739
苗栗縣,銅鑼鄉,興隆村,128,89158,697
苗栗縣,銅鑼鄉,盛隆村,95,72852,767
苗栗縣,銅鑼鄉,新隆村,126,95063,754
苗栗縣,銅鑼鄉,中平村,993,709541,715
苗栗縣,銅鑼鄉,其他,0,0,0
苗栗縣,銅鑼鄉,合計,4745,3461251,729
苗栗縣,三義鄉,廣盛村,1274,1004223,788
苗栗縣,三義鄉,双湖村,580,450962,778
苗栗縣,三義鄉,双潭村,417,310817,745
苗栗縣,三義鄉,勝興村,1096,762948,696
苗栗縣,三義鄉,西湖村,410,273603,667
苗栗縣,三義鄉,龍騰村,99,84134,850
苗栗縣,三義鄉,鯉魚潭,286,186445,652
苗栗縣,三義鄉,其他,0,0,0
苗栗縣,三義鄉,合計,4162,3073133,738
苗栗縣,西湖鄉,高埔村,161,164493,1022
苗栗縣,西湖鄉,下埔村,168,131773,784
苗栗縣,西湖鄉,五湖村,244,187837,770
苗栗縣,西湖鄉,四湖村,157,121712,775
苗栗縣,西湖鄉,三湖村,226,173165,766
苗栗縣,西湖鄉,湖東村,294,212659,723
苗栗縣,西湖鄉,二湖村,175,131538,752
苗栗縣,西湖鄉,龍洞村,124,94246,760
苗栗縣,西湖鄉,金獅村,127,109824,865
苗栗縣,西湖鄉,其他,0,0,0
苗栗縣,西湖鄉,合計,1676,1327247,792
苗栗縣,頭屋鄉,頭屋村,810,620858,766
苗栗縣,頭屋鄉,象山村,588,431204,733
苗栗縣,頭屋鄉,北坑村,190,128741,678
苗栗縣,頭屋鄉,獅潭村,541,413866,765
苗栗縣,頭屋鄉,曲洞村,277,197790,714
苗栗縣,頭屋鄉,飛鳳村,101,74522,738
苗栗縣,頭屋鄉,明德村,304,219920,723
苗栗縣,頭屋鄉,鳴鳳村,73,69439,951
苗栗縣,頭屋鄉,其他,0,0,0
苗栗縣,頭屋鄉,合計,2884,2156339,748
苗栗縣,竹南鎮,竹南里,796,757339,951
苗栗縣,竹南鎮,正南里,969,842597,870
苗栗縣,竹南鎮,新南里,1710,1853615,1084
苗栗縣,竹南鎮,大厝里,2102,2060309,980
苗栗縣,竹南鎮,營盤里,1324,1276388,964
苗栗縣,竹南鎮,龍鳳里,758,555428,733
苗栗縣,竹南鎮,山佳里,1653,1434574,868
苗栗縣,竹南鎮,中港里,349,315440,904
苗栗縣,竹南鎮,聖福里,1324,1315724,994
苗栗縣,竹南鎮,竹興里,1082,780306,721
苗栗縣,竹南鎮,中華里,1065,921617,865
苗栗縣,竹南鎮,中英里,552,400878,726
苗栗縣,竹南鎮,中美里,710,521934,735
苗栗縣,竹南鎮,開元里,411,324023,788
苗栗縣,竹南鎮,海口里,1387,1232006,888
苗栗縣,竹南鎮,港墘里,730,603393,827
苗栗縣,竹南鎮,公館里,414,294932,712
苗栗縣,竹南鎮,大埔里,1284,1058742,825
苗栗縣,竹南鎮,崎頂里,1292,1038803,804
苗栗縣,竹南鎮,頂埔里,737,506924,688
苗栗縣,竹南鎮,公義里,361,266885,739
苗栗縣,竹南鎮,照南里,1253,1427249,1139
苗栗縣,竹南鎮,佳興里,1230,1146111,932
苗栗縣,竹南鎮,天文里,830,806788,972
苗栗縣,竹南鎮,龍山里,850,761910,896
苗栗縣,竹南鎮,其他,0,0,0
苗栗縣,竹南鎮,合計,25173,22503913,894
苗栗縣,頭份市,頭份里,1169,938204,803
苗栗縣,頭份市,忠孝里,1190,1101595,926
苗栗縣,頭份市,仁愛里,496,336291,678
苗栗縣,頭份市,信義里,272,220251,810
苗栗縣,頭份市,和平里,348,305717,878
苗栗縣,頭份市,民族里,731,592698,811
苗栗縣,頭份市,土牛里,316,225413,713
苗栗縣,頭份市,上興里,690,468615,679
苗栗縣,頭份市,下興里,869,673227,775
苗栗縣,頭份市,東庄里,1161,1061928,915
苗栗縣,頭份市,田寮里,1507,1269580,842
苗栗縣,頭份市,蟠桃里,2323,2429400,1046
苗栗縣,頭份市,山下里,1396,1314229,941
苗栗縣,頭份市,後庄里,1562,1702094,1090
苗栗縣,頭份市,新華里,1242,869466,700
苗栗縣,頭份市,斗煥里,1042,744479,714
苗栗縣,頭份市,興隆里,1491,1432915,961
苗栗縣,頭份市,上埔里,869,662655,763
苗栗縣,頭份市,珊湖里,544,362247,666
苗栗縣,頭份市,流東里,682,469940,689
苗栗縣,頭份市,尖山里,477,337779,708
苗栗縣,頭份市,廣興里,282,199588,708
苗栗縣,頭份市,尖下里,908,636211,701
苗栗縣,頭份市,濫坑里,782,512483,655
苗栗縣,頭份市,蘆竹里,451,293537,651
苗栗縣,頭份市,民權里,730,591637,810
苗栗縣,頭份市,民生里,852,629279,739
苗栗縣,頭份市,建國里,1378,1254823,911
苗栗縣,頭份市,成功里,1373,1178923,859
苗栗縣,頭份市,自強里,749,623063,832
苗栗縣,頭份市,合興里,961,1009881,1051
苗栗縣,頭份市,文化里,1355,1430062,1055
苗栗縣,頭份市,其他,1,514,514
苗栗縣,頭份市,合計,30199,25878722,857
