code3	Month	PowerRate	PowerSum	PowerUser	PowerRate_AVG	PowerSum_AVG	PowerUser_AVG
A1001004007	1|2|3|4|5|6	1004608.82|1674934.19|1802549.04|1945247.82|2077191.21|3158315.76	511510|678079|705766|740623|735515|1007246	1715|2243|2248|2133|1879|2242	1943807.807	729789.8333	2076.666667
A1001004006	1|2|3|4|5|6	752117.29|1035918.85|1491105.83|1197970.55|1440978.5|2119775.17	440766|467188|607576|523017|576034|732227	1664|2131|2132|2023|1773|2104	1339644.365	557801.3333	1971.166667
A1001004008	1|2|3|4|5|6	865175.12|1393307.64|1631908.68|1631994.44|1693180.09|2772752.59	530515|615299|699295|702753|691761|972680	2057|2715|2720|2698|2356|2813	1664719.76	702050.5	2559.833333
A1001006004	1|2|3|4|5|6	1030356.73|1326076.39|1291777.9|1443538.94|1994577.2|2063780.13	496165|540172|522293|578011|724797|684686	1975|2243|1972|2201|2305|1946	1525017.882	591020.6667	2107
A1001004005	1|2|3|4|5|6	1632458.67|1936908.26|2891167.7|2511246.0|3177310.1|4640928.18	802315|854929|1062057|967865|1120368|1425546	2151|2821|2842|2683|2366|2798	2798336.485	1038846.667	2610.166667
A1001006005	1|2|3|4|5|6	1314281.17|1658978.62|1615674.68|1852579.33|2282323.48|2043245.8	566434|657548|624413|701096|810648|673584	3159|1936|1686|1884|3683|1675	1794513.847	672287.1667	2337.166667
A1001004010	1|2|3|4|5|6	2129554.18|3237426.2|3291706.41|3430671.02|3466240.4|5930500.19	830541|1087588|1062499|1108012|1064061|1644804	2419|3127|3172|3011|2630|3124	3581016.4	1132917.5	2913.833333
A1001004012	1|2|3|4|5|6	1275685.46|1289168.84|1926879.76|1750359.58|2061528.62|2681760.93	516431|489043|673793|596097|669741|721324	1444|3268|3483|1771|1571|1847	1830897.198	611071.5	2230.666667
A1001004009	1|2|3|4|5|6	675332.41|1166542.96|1474940.48|1482870.29|1563110.62|2853439.69	487809|556049|641522|645464|642290|946274	1751|2318|2321|2204|1922|2301	1536039.408	653234.6667	2136.166667
A1001004011	1|2|3|4|5|6	1117120.62|1698174.81|1871882.94|2020424.25|2375923.73|3200158.92	452061|615387|670328|698564|730722|947744	1406|3489|1851|3320|2894|1832	2047280.878	685801	2465.333333
A1001006006	1|2|3|4|5|6	562485.77|871180.04|1069963.47|1291333.78|1530882.35|1484511.54	440170|489949|504431|578167|657894|577622	4819|2873|4832|5380|5671|2486	1135059.492	541372.1667	4343.5
A1001015003	1|2|3|4|5|6	1336702.84|1285444.97|1930439.45|1681118.79|2473619.63|2511803.84	716218|600225|733527|618922|855921|833540	2118|1850|2149|1714|2117|1876	1869854.92	726392.1667	1970.666667
A1001007001	1|2|3|4|5|6	498182.5|823299.43|913378.69|1127638.77|1321427.32|1260864.08	398481|452203|420846|498235|565606|490053	3743|2204|1796|2030|2081|3503	990798.465	470904	2559.5
A1001006007	1|2|3|4|5|6	2103500.64|2601965.76|2352963.83|2749102.07|3323493.26|2883634.42	826111|942924|849417|993272|1151136|945958	2358|5008|2378|4868|5136|2334	2669109.997	951469.6667	3680.333333
A1001015001	1|2|3|4|5|6	1090931.97|1013479.61|1619547.56|1419329.89|2359140.92|2273692.08	731995|590697|702569|584350|886260|823018	2197|1891|2233|1747|2179|1945	1629353.672	719814.8333	2032
A1001015005	1|2|3|4|5|6	694655.15|855878.78|1361733.64|1464513.62|1324663.85|1724682.64	437500|393823|536833|534103|501698|604397	3237|2804|1748|1400|3206|1545	1237687.947	501392.3333	2323.333333
A1001015004	1|2|3|4|5|6	687477.72|670261.96|960027.42|764317.33|1126187.27|1114213.29	441148|343694|422441|331917|459795|427125	3395|2919|1824|2695|3367|1581	887080.8317	404353.3333	2630.166667
A1001005001	1|2|3|4|5|6	1525434.58|1587861.46|1960448.84|2020818.42|2133052.45|2739336.54	809420|676264|798791|807275|800926|948843	2997|4633|5064|4782|4431|2606	1994492.048	806919.8333	4085.5
A1001005003	1|2|3|4|5|6	3457806.54|3203401.53|4450236.95|5192238.04|6059003.11|7012962.0	2121816|1516897|1869446|2054674|2285722|2408526	8756|7178|7820|7385|6824|7606	4895941.362	2042846.833	7594.833333
A1001005002	1|2|3|4|5|6	1579254.24|1297746.62|1709079.59|1534415.63|1618588.25|2086500.98	738243|509080|644005|592404|603054|707416	4480|3700|4016|2058|3526|2104	1637597.552	632367	3314
A1001015007	1|2|3|4|5|6	1497239.98|1284494.7|2132918.69|1475007.16|2317540.39|1650155.04	651663|475281|739922|530531|802089|539929	4012|1843|2186|3192|2136|3386	1726225.993	623235.8333	2792.5
A1001005005	1|2|3|4|5|6	2401243.51|2131237.56|2787910.82|2865030.67|3192182.57|4509632.22	1040063|779172|985563|998912|1057453|1351533	2685|2207|2406|2270|2101|2338	2981206.225	1035449.333	2334.5
A1001007003	1|2|3|4|5|6	567195.06|751688.91|773616.8|886832.92|1151033.82|1204413.35	345762|360340|339973|386152|463805|441140	1415|1630|1337|1503|1535|1352	889130.1433	389528.6667	1462
A1001005004	1|2|3|4|5|6	2214089.49|2114333.39|2456039.07|2590536.32|2893724.92|4182369.44	950887|760444|885897|921340|977511|1251807	2968|2440|2644|2614|2396|2689	2741848.772	957981	2625.166667
A1001015006	1|2|3|4|5|6	576818.25|709275.84|1049622.95|814361.06|1162165.39|1284417.2	433999|353521|486357|377325|508579|485614	2249|1927|2292|1798|2235|3858	932776.7817	440899.1667	2393.166667
A1001007005	1|2|3|4|5|6	1152403.0|1508718.67|1351994.44|1598262.19|2222438.68|2272347.88	545650|599499|538471|626143|783864|756477	1773|2058|1658|1870|1919|1681	1684360.81	641684	1826.5
A1001007004	1|2|3|4|5|6	1310864.45|1677066.6|1524528.4|1757537.76|2461868.81|2553876.24	619072|663652|593681|678746|864024|839129	2276|2619|2111|2399|2346|2051	1880957.043	709717.3333	2300.333333
A1001005008	1|2|3|4|5|6	1629956.88|1466566.75|1992082.05|1746043.02|1780052.65|2252862.04	812669|594824|751584|681505|683219|767883	5163|4236|2557|4360|4017|4484	1811260.565	715280.6667	4136.166667
A1001008001	1|2|3|4|5|6	768179.64|963753.44|1522595.99|1738921.94|1759221.53|2509428.92	513700|481771|637998|691600|679474|878030	1935|1903|2290|2220|2010|2499	1543683.577	647095.5	2142.833333
A1001008004	1|2|3|4|5|6	626770.8|720072.55|1018268.82|1141045.68|1258391.25|1747892.96	372510|356227|477428|510924|506722|648719	2460|4719|2785|2830|2467|3039	1085407.01	478755	3050
A1001005010	1|2|3|4|5|6	1439005.77|1282217.84|1693363.34|1661865.34|1884213.75|2401641.4	666697|489500|620732|607562|649595|784657	4586|4169|2358|2232|2076|4424	1727051.24	636457.1667	3307.5
A1001005007	1|2|3|4|5|6	2015248.38|1834244.86|2199746.43|2253377.19|2710919.72|3564669.28	873391|679591|815581|823036|894740|1086111	2732|2250|2462|2322|2141|2375	2429700.977	862075	2380.333333
A1001007008	1|2|3|4|5|6	573379.2|899185.25|998824.52|1244906.16|1542096.03|1471516.09	411004|466355|443904|524617|615666|536013	4538|2702|2212|2484|2565|4425	1121651.208	499593.1667	3154.333333
A1001007007	1|2|3|4|5|6	1941003.21|2472500.36|2442035.82|3001289.08|3698102.37|3653427.67	822520|913886|845365|1023169|1198200|1099811	2737|3148|2557|2861|2955|2670	2868059.752	983825.1667	2821.333333
A1001005009	1|2|3|4|5|6	2173651.33|1970488.84|2269690.2|2261965.64|2693194.7|3531670.52	926095|743013|861364|848306|940965|1168240	3010|2487|2713|2561|2368|2631	2483443.538	914663.8333	2628.333333
A1001007006	1|2|3|4|5|6	1006370.92|1368479.0|1328634.68|1566109.79|1980445.9|2170138.59	529371|574151|520272|611367|723953|708619	2129|2450|2075|4371|4492|3927	1570029.813	611288.8333	3240.666667
A1001005006	1|2|3|4|5|6	2253369.21|1910554.8|2424465.14|2442016.35|2905680.34|3882372.77	825110|621113|790349|791595|886783|1098914	2196|1800|1953|1847|1704|1916	2636409.768	835644	1902.666667
A1001005013	1|2|3|4|5|6	1444489.89|1384295.22|1653745.88|1565552.76|1699997.48|2072425.86	695626|561102|655971|617725|633795|713066	2319|3503|3811|1963|3327|3707	1636751.182	646214.1667	3105
A1001008002	1|2|3|4|5|6	1209490.41|1255466.15|1762695.4|1961771.48|1911021.99|2747805.64	552026|495048|653209|703779|667713|878360	1922|1898|2206|2196|1941|2383	1808041.845	658355.8333	2091
A1001014008	1|2|3|4|5|6	1390769.23|1423125.22|1869691.99|2262318.23|2140352.28|1852600.89	578195|530302|676412|811681|749623|614153	1871|1764|2106|2305|2273|1702	1823142.973	660061	2003.5
A1001014001	1|2|3|4|5|6	570632.58|837602.98|1190913.68|1352266.48|1417984.17|1484021.88	441209|409709|545619|612884|626624|529900	2057|1928|2271|2538|4858|1881	1142236.962	527657.5	2588.833333
A1001005017	1|2|3|4|5|6	1231047.63|1331686.89|1484651.2|1791312.18|1820934.95|2585899.45	649414|563411|604922|678227|670228|879402	2233|1848|2018|1913|1772|1967	1707588.717	674267.3333	1958.5
A1001005012	1|2|3|4|5|6	2265205.17|2004871.35|2736844.02|2750990.58|3035679.32|4105564.61	1152191|826567|1022349|1021476|1087629|1289527	3306|2733|2970|2796|2592|2893	2816525.842	1066623.167	2881.666667
A1001014002	1|2|3|4|5|6	597952.81|607836.58|946625.25|925574.52|1101863.37|872529.15	335567|270324|392699|401924|455391|330950	2608|2450|1474|3257|3154|1219	842063.6133	364475.8333	2360.333333
A1001005014	1|2|3|4|5|6	2258445.29|2275226.07|2472726.72|2539544.99|2583829.75|3362641.24	983299|870246|931050|949768|916688|1114392	2938|2396|2610|2465|2272|2549	2582069.01	960907.1667	2538.333333
A1001008004	1|2|3|4|5|6	626770.8|720072.55|1018268.82|1141045.68|1258391.25|1747892.96	372510|356227|477428|510924|506722|648719	2460|4719|2785|2830|2467|3039	1085407.01	478755	3050
A1001007010	1|2|3|4|5|6	1547373.76|2125457.65|1863445.29|2200847.86|2683189.43|2644405.95	670709|791203|689626|811109|913145|832036	2738|3135|2545|2860|2955|2577	2177453.323	784638	2801.666667
A1001008005	1|2|3|4|5|6	624010.66|765690.25|1164775.61|1323671.7|1398230.19|1921007.17	414171|389472|541730|583060|573263|732501	3997|3960|2328|2365|2081|2565	1199564.263	539032.8333	2882.666667
A1001005015	1|2|3|4|5|6	826483.0|677752.53|1089030.75|1082591.39|1476467.19|1675158.37	557532|413098|470649|451393|545364|606873	1642|1358|1485|1397|2425|1445	1137913.872	507484.8333	1625.333333
A1001005011	1|2|3|4|5|6	1073633.74|1041241.52|1419469.84|1569740.61|1658397.18|2290866.49	652546|498622|569246|598897|614542|773717	3636|3174|3444|1704|3011|3366	1508891.563	617928.3333	3055.833333
A1001005010	1|2|3|4|5|6	1439005.77|1282217.84|1693363.34|1661865.34|1884213.75|2401641.4	666697|489500|620732|607562|649595|784657	4586|4169|2358|2232|2076|4424	1727051.24	636457.1667	3307.5
A1001007009	1|2|3|4|5|6	769792.55|1049054.5|935329.09|1058989.43|1443300.66|1565403.05	399105|431997|388325|440616|545882|542532	1470|1695|1365|1545|1590|1380	1136978.213	458076.1667	1507.5
A1001005021	1|2|3|4|5|6	1359714.71|1315336.14|1879136.93|1650205.01|2036733.0|2971787.63	746128|534117|721966|658483|743465|931475	2204|1792|1971|1856|1716|1908	1868818.903	722605.6667	1907.833333
A1001007011	1|2|3|4|5|6	968821.3|1422743.69|1497725.25|1917935.92|2281401.11|2129583.16	564036|650578|635557|773195|866306|752978	4938|2963|2425|5184|5323|4626	1703035.072	707108.3333	4243.166667
A1001005024	1|2|3|4|5|6	1471958.84|1572815.95|1843812.52|2236977.96|2337167.01|3098195.27	805137|711404|721399|827684|803616|1028613	2484|2041|2213|2097|1930|2157	2093487.925	816308.8333	2153.666667
A1001005019	1|2|3|4|5|6	1708603.02|1563462.07|2206667.75|2138766.51|2636816.52|3423905.09	928036|704366|845769|823232|930451|1105646	2648|2164|2362|2230|2054|2296	2279703.493	889583.3333	2292.333333
A1001005022	1|2|3|4|5|6	743641.36|701186.46|1025288.48|960028.56|1062037.87|1644886.8	465063|320930|418326|400300|422026|548704	3223|1411|1550|2702|1361|2800	1022844.922	429224.8333	2174.5
A1001014004	1|2|3|4|5|6	1047866.04|1005336.19|1650534.15|1809754.43|2332496.96|1915172.02	573712|474469|643727|707764|844607|638962	1733|1713|1927|2273|2215|1663	1626859.965	647206.8333	1920.666667
A1001008006	1|2|3|4|5|6	553870.01|554881.38|913181.72|897011.14|1118985.01|1490152.82	330242|294184|407554|398415|438414|541483	3458|3444|2058|2074|1836|4288	921347.0133	401715.3333	2859.666667
A1001009002	1|2|3|4|5|6	665126.03|541823.16|780633.36|830307.02|899567.83|1233605.66	290917|203090|280540|298087|313137|402594	1307|1038|2058|1162|1859|1297	825177.1767	298060.8333	1453.5
A1001014007	1|2|3|4|5|6	683235.06|688749.04|1004337.95|1047839.93|1184929.31|965640.42	401267|340428|446362|480847|510517|392111	3610|1759|4006|2319|2238|1690	929121.9517	428588.6667	2603.666667
A1001014005	1|2|3|4|5|6	1131056.58|930825.03|1592163.01|1500774.1|2173658.19|1596077.56	560733|430789|634694|621382|807994|562116	3301|3103|3672|2180|2109|1634	1487425.745	602951.3333	2666.5
A1001005023	1|2|3|4|5|6	656316.57|742630.44|1029860.82|1000803.16|1147065.81|1902198.6	492281|349287|460270|449731|478338|655014	1638|1346|2787|1382|2423|2704	1079812.567	480820.1667	2046.666667
A1001001001	1|2|3|4|5|6	745930.38|876330.56|993786.11|847888.06|1249484.02|1511891.79	414781|388970|434548|365814|487073|545798	2717|1489|1482|2457|1429|2835	1037551.82	439497.3333	2068.166667
A1001014006	1|2|3|4|5|6	1127305.78|1233051.36|1517553.56|1957716.0|2251134.75|2078477.14	530258|491048|603461|754109|819230|705322	3710|3484|2199|2539|4711|1915	1694206.432	650571.3333	3093
A1001001002	1|2|3|4|5|6	1483594.38|1599277.63|1936373.69|1721156.51|2337160.06|3090766.26	793959|676752|742994|653435|853977|1001367	2335|2259|2259|1936|2183|2240	2028054.755	787080.6667	2202
A1001009001	1|2|3|4|5|6	34706.34|33149.28|43161.14|43642.66|40564.06|50687.72	10434|10504|13665|13875|12786|15747	16|22|40|18|32|34	40985.2	12835.16667	27
A1001008008	1|2|3|4|5|6	806323.1|1013434.28|1575594.73|1708663.76|1718411.7|2464176.47	471146|466653|637096|663565|639377|829847	2007|3766|2276|4597|2100|4745	1547767.34	617947.3333	3248.5
A1001001003	1|2|3|4|5|6	1570288.07|1742362.14|2182987.17|1953672.19|2596668.44|3455522.74	1009537|844011|921987|814277|1042776|1220054	2944|2966|2966|2541|2866|2941	2250250.125	975440.3333	2870.666667
A1001014009	1|2|3|4|5|6	856465.7|989313.67|1421298.7|1640676.6|1924471.28|1733911.45	505383|470892|579113|686286|733074|619828	3710|1815|2167|2424|4462|3342	1427689.567	599096	2986.666667
A1001008007	1|2|3|4|5|6	737091.34|891079.27|1200691.79|1265401.72|1424214.25|2160584.17	416460|392334|517642|533617|548508|766390	3420|1777|3890|2049|3418|4236	1279843.757	529158.5	3131.666667
A1001001005	1|2|3|4|5|6	1235768.2|1465298.14|1922905.4|1687055.1|2194354.11|2887097.62	766286|673041|781810|683511|869012|991897	4696|4808|2508|2273|4879|5019	1898746.428	794259.5	4030.5
A1001014011	1|2|3|4|5|6	448193.41|503810.85|696875.88|784466.19|897263.52|772918.25	303868|268079|350098|382588|412415|327499	3007|2826|3337|3756|3637|1408	683921.35	340757.8333	2995.166667
A1001008009	1|2|3|4|5|6	653295.91|773633.17|1075816.14|1291570.78|1386426.09|2059971.87	371521|370424|464361|525931|525234|714382	3481|1867|2111|3998|3497|2274	1206785.66	495308.8333	2871.333333
A1001009003	1|2|3|4|5|6	259202.85|365151.44|621541.17|683587.7|690112.98|1037484.75	263840|211915|298821|315774|307217|401972	2800|2178|1271|2488|1192|2765	609513.4817	299923.1667	2115.666667
A1001001006	1|2|3|4|5|6	945138.23|1202833.29|1679873.74|1499550.99|2003325.84|2421318.85	624322|582167|710653|622232|796341|860928	2961|2867|2839|4715|2755|2846	1625340.157	699440.5	3163.833333
A1001001004	1|2|3|4|5|6	1833844.28|1950959.25|2257494.56|1983917.14|2883051.05|3682003.82	841171|734019|819368|720647|969902|1141938	2356|2289|2286|1965|2203|2260	2431878.35	871174.1667	2226.5
A1001008010	1|2|3|4|5|6	872900.46|954463.71|1402522.75|1469369.89|1732525.66|2534116.96	492623|443216|586319|606459|641602|855685	2134|2097|2403|2437|2134|2650	1494316.572	604317.3333	2309.166667
A1001001007	1|2|3|4|5|6	2099336.14|2187888.84|2578871.46|2327283.27|3338307.49|4133890.57	851781|759261|883709|793232|1040159|1187497	2400|2344|2335|2008|2361|2433	2777596.295	919273.1667	2313.5
A1001016004	1|2|3|4|5|6	1232687.62|1361037.81|1792553.51|1293352.66|1916357.8|1931733.46	523039|526509|650673|487438|693568|671704	3557|3853|2279|3361|2252|2319	1587953.81	592155.1667	2936.833333
A1001014010	1|2|3|4|5|6	1399460.05|1254209.12|1986232.83|1944304.21|2524086.74|2244015.37	628258|487002|732320|750812|917980|715777	1946|1906|2262|2525|2460|1859	1892051.387	705358.1667	2159.666667
A1001009005	1|2|3|4|5|6	976768.68|835094.98|992634.48|1094297.52|1190556.35|1826142.66	396995|297786|362319|399565|409206|596918	1164|1640|1027|1045|937|1163	1152582.445	410464.8333	1162.666667
A1001009004	1|2|3|4|5|6	580094.42|509281.92|625916.28|676051.34|751072.11|1134838.04	279017|202708|253466|268261|280432|400943	2606|1122|1248|1277|1150|2578	712875.685	280804.5	1663.5
A1001002001	1|2|3|4|5|6	608510.29|983947.83|1458670.32|1243077.16|1821817.66|1790644.93	398759|473336|614013|503511|682948|598550	3128|1949|4006|3238|3633|1751	1317778.032	545186.1667	2950.833333
A1001016001	1|2|3|4|5|6	1456192.0|1616283.66|2314870.38|1582784.07|2484746.66|3206214.74	679225|621992|822571|590379|882229|952689	1764|1976|2113|1621|2075|2129	2110181.918	758180.8333	1946.333333
A1001014012	1|2|3|4|5|6	845748.38|796593.62|1358651.93|1372051.2|1852838.53|1472671.07	511834|409512|574986|599929|733330|543219	1921|1812|2135|2400|2334|1744	1283092.455	562135	2057.666667
A1001016002	1|2|3|4|5|6	822303.26|998858.75|1314253.77|940513.24|1531332.59|2039401.44	453631|446716|529845|391162|588510|678520	1814|2054|2168|1683|4104|4273	1274443.842	514730.6667	2682.666667
A1001009010	1|2|3|4|5|6	58107.84|66876.46|67546.56|56385.12|46249.26|60902.66	16174|21098|20797|16760|13224|17047	150|138|78|90|100|142	59344.65	17516.66667	116.3333333
A1001009008	1|2|3|4|5|6	842773.51|722006.39|1076772.37|1148185.2|1193351.63|1756287.65	418129|293369|391810|416367|426856|564731	1583|2216|2481|2503|1274|1584	1123229.458	418543.6667	1940.166667
A1001008011	1|2|5|6	169.88|148.28|156.08|190.26	81|71|74|91	4|4|4|4	166.125	79.25	4
A1001009007	1|2|3|4|5|6	870963.74|853499.48|1102068.63|1193672.23|1326775.55|2140502.08	467171|354150|430032|464586|472899|692325	2985|1280|1434|1446|1307|1589	1247913.618	480193.8333	1673.5
A1001008010	1|2|3|4|5|6	872900.46|954463.71|1402522.75|1469369.89|1732525.66|2534116.96	492623|443216|586319|606459|641602|855685	2134|2097|2403|2437|2134|2650	1494316.572	604317.3333	2309.166667
A1001001008	1|2|3|4|5|6	1709783.38|1819523.17|1956422.5|1739882.39|2548418.86|3155314.95	718927|659732|714456|629768|845374|985242	2489|2532|2524|2181|2444|2511	2154890.875	758916.5	2446.833333
A1001001009	1|2|3|4|5|6	1045915.69|1213405.42|1692288.94|1569938.33|2342311.68|2720179.59	799715|718421|783536|697080|943108|1002383	3387|6391|6405|2831|6182|3248	1764006.608	824040.5	4740.666667
A1001009006							
A1001009009	1|2|3|4|5|6	1061806.12|872872.02|1128776.15|1197491.32|1380374.31|1960466.83	451478|329644|422765|447388|474522|644576	2826|1205|1330|2493|2206|2812	1266964.458	461728.8333	2145.333333
A1001002003	1|2|3|4|5|6	543499.53|684256.64|915554.81|810803.15|1415160.39|1387048.4	318499|353344|400957|334623|518894|490448	2138|2520|2739|2203|2492|1214	959387.1533	402794.1667	2217.666667
A1001001010	1|2|3|4|5|6	1233969.46|1328789.01|1455295.35|1248325.56|1887809.8|2217848.66	591593|541292|586375|497327|682648|764508	2203|2131|2131|1926|2173|2230	1562006.307	610623.8333	2132.333333
A1001002004	1|2|3|4|5|6	668714.87|910466.91|1155489.7|967421.31|1475141.99|1708633.93	375232|396200|487281|407211|570066|579728	1553|1819|1985|1595|1809|1633	1147644.785	469286.3333	1732.333333
A1001002008	1|2|3|4|5|6	1122700.72|1382765.65|2049317.21|1845259.93|3145891.84|3044188.17	691943|776704|877730|746988|1102714|1039735	3584|4217|4569|3687|4170|3762	2098353.92	872635.6667	3998.166667
A1001002012	1|2|3|4|5|6	620652.73|1079088.74|1275840.52|1381693.92|1750824.81|2061064.28	400824|520857|553280|548160|644087|711361	3163|1998|4292|1870|2090|1893	1361527.5	563094.8333	2551
A1001016003	1|2|3|4|5|6	848414.16|969124.33|1310517.21|1021260.34|1643059.08|1780088.04	491334|513015|579239|442479|648778|681931	1793|4191|2259|1796|2247|4517	1262077.193	559462.6667	2800.5
A1001009011	1|2|3|4|5|6	505125.95|340669.01|646748.04|574676.15|737150.21|908322.09	279828|167303|259827|241188|283222|320015	1013|737|1569|1561|799|1748	618781.9083	258563.8333	1237.833333
A1001002005	1|2|3|4|5|6	2350051.25|3104023.38|3518049.26|3186584.95|4488205.24|5120685.76	850899|1003581|1130460|1024518|1343735|1406382	2152|2541|2746|2234|2505|2263	3627933.307	1126595.833	2406.833333
A1001002006	1|2|3|4|5|6	829281.98|1038076.33|1267584.69|1040895.3|1666167.33|1736075.34	408889|441515|527363|432503|626295|608442	1550|1822|1982|1598|1806|1630	1263013.495	507501.1667	1731.333333
