Code3,all_code3,Year,Month,PowerSum,PowerSum_AVG
A6400009068,A6400009068|A6400009068|A6400009068|A6400009068|A6400009068|A6400009068,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11390|9921|11335|10585|12180|11448,11143.166666666666
A6400009069,A6400009069|A6400009069|A6400009069|A6400009069|A6400009069|A6400009069,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1537|1309|1606|1633|1625|1529,1539.8333333333333
A6400009070,A6400009070|A6400009070|A6400009070|A6400009070|A6400009070|A6400009070,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,12496|10866|12294|11389|11891|11203,11689.833333333334
A6400009071,A6400009071|A6400009071|A6400009071|A6400009071|A6400009071|A6400009071,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,628104|515191|584530|563843|608616|582047,580388.5
A6400009072,A6400009072|A6400009072|A6400009072|A6400009072|A6400009072|A6400009072,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,10654|9311|10316|9647|11014|10433,10229.166666666666
A6400009073,A6400009073|A6400009073|A6400009073|A6400009073|A6400009073|A6400009073,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1594|1385|2178|2620|2935|2798,2251.6666666666665
A6400009074,A6400009074|A6400009074|A6400009074|A6400009074|A6400009074|A6400009074,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11055|9629|10499|9685|11060|10356,10380.666666666666
A6400009075,A6400009075|A6400009075|A6400009075|A6400009075|A6400009075|A6400009075,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22602|19337|21431|19977|21410|20248,20834.166666666668
A6400009076,A6400009076|A6400009076|A6400009076|A6400009076|A6400009076|A6400009076,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25930|23571|25063|27135|29843|28818,26726.666666666668
A6400009077,A6400009077|A6400009077|A6400009077|A6400009077|A6400009077|A6400009077,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16504|14585|16219|15166|16458|15426,15726.333333333334
A6400009078,A6400009078|A6400009078|A6400009078|A6400009078|A6400009078|A6400009078,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,12551|10964|12385|11532|12410|11490,11888.666666666666
A6400009079,A6400009079|A6400009079|A6400009079|A6400009079|A6400009079|A6400009079,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1674|1552|2618|2333|2294|1734,2034.1666666666667
A6400009080,A6400009080|A6400009080|A6400009080|A6400009080|A6400009080|A6400009080,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13477|11973|13224|12382|13127|12497,12780.0
A6400009081,A6400009081|A6400009081|A6400009081|A6400009081|A6400009081|A6400009081,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17147|15361|16592|15386|16377|15531,16065.666666666666
A6400010009,A6400010009|A6400010009|A6400010009|A6400010009|A6400010009|A6400010009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13788|12132|13931|12970|13723|12961,13250.833333333334
A6400010010,A6400010010|A6400010010|A6400010010|A6400010010|A6400010010|A6400010010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19927|17311|19761|18371|19472|19962,19134.0
A6400011001,A6400011001|A6400011001|A6400011001|A6400011001|A6400011001|A6400011001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13996|12296|13907|12893|13787|13102,13330.166666666666
A6400011002,A6400011002|A6400011002|A6400011002|A6400011002|A6400011002|A6400011002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27105|23911|26211|27675|28379|27091,26728.666666666668
A6400011003,A6400011003|A6400011003|A6400011003|A6400011003|A6400011003|A6400011003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17166|14832|16196|16300|16453|15893,16140.0
A6400011004,A6400011004|A6400011004|A6400011004|A6400011004|A6400011004|A6400011004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22351|19446|21282|22192|22620|20749,21440.0
A6400011005,A6400011005|A6400011005|A6400011005|A6400011005|A6400011005|A6400011005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15912|13790|15071|14803|14791|15086,14908.833333333334
A6400011006,A6400011006|A6400011006|A6400011006|A6400011006|A6400011006|A6400011006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1852|1576|2152|1957|1929|1389,1809.1666666666667
A6400009086,A6400009086|A6400009086|A6400009086|A6400009086|A6400009086|A6400009086,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20205|17847|19573|18377|20034|19208,19207.333333333332
A6400009083,A6400009083|A6400009083|A6400009083|A6400009083|A6400009083|A6400009083,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,40|36|34|30|21|17,29.666666666666668
A6400009084,A6400009084|A6400009084|A6400009084|A6400009084|A6400009084|A6400009084,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,51774|45129|51758|50712|53439|49891,50450.5
A6400009085,A6400009085|A6400009085|A6400009085|A6400009085|A6400009085|A6400009085,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,57|49|54|50|69|67,57.666666666666664
A6400009086,A6400009086|A6400009086|A6400009086|A6400009086|A6400009086|A6400009086,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20205|17847|19573|18377|20034|19208,19207.333333333332
A6400009087,A6400009087|A6400009087|A6400009087|A6400009087|A6400009087|A6400009087,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22626|20021|22185|20771|22775|21750,21688.0
A6400011007,A6400011007|A6400011007|A6400011007|A6400011007|A6400011007|A6400011007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,382|298|542|496|640|587,490.8333333333333
A6400011008,A6400011008|A6400011008|A6400011008|A6400011008|A6400011008|A6400011008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16355|14044|15696|15379|16130|15021,15437.5
A6400011009,A6400011009|A6400011009|A6400011009|A6400011009|A6400011009|A6400011009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19556|17102|18659|18672|18826|18397,18535.333333333332
A6400011010,A6400011010|A6400011010|A6400011010|A6400011010|A6400011010|A6400011010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15036|12938|14123|14188|14239|14501,14170.833333333334
A6400011011,A6400011011|A6400011011|A6400011011|A6400011011|A6400011011|A6400011011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21134|18197|20685|20020|20832|20118,20164.333333333332
A6400011012,A6400011012|A6400011012|A6400011012|A6400011012|A6400011012|A6400011012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,11725|10216|11716|10846|11593|11299,11232.5
A6400011013,A6400011013|A6400011013|A6400011013|A6400011013|A6400011013|A6400011013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,13108|11251|12864|12029|12923|12382,12426.166666666666
A6400009088,A6400009088|A6400009088|A6400009088|A6400009088|A6400009088|A6400009088,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1283|1249|1127|1094|978|1020,1125.1666666666667
A6400009089,A6400009089|A6400009089|A6400009089|A6400009089|A6400009089|A6400009089,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6477|5420|6472|6886|6974|6779,6501.333333333333
A6400009090,A6400009090|A6400009090|A6400009090|A6400009090|A6400009090|A6400009090,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19011|16824|18365|17102|18329|17388,17836.5
A6400009091,A6400009091|A6400009091|A6400009091|A6400009091|A6400009091|A6400009091,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,855|659|824|788|770|605,750.1666666666666
A6400009092,A6400009092|A6400009092|A6400009092|A6400009092|A6400009092|A6400009092,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19645|17418|19050|17728|18963|17939,18457.166666666668
A6400009093,A6400009093|A6400009093|A6400009093|A6400009093|A6400009093|A6400009093,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,9847|8823|9518|8826|9374|8872,9210.0
A6400009016,A6400009016|A6400009016|A6400009016|A6400009016|A6400009016|A6400009016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,873|730|1270|1179|1066|774,982.0
A6400009017,A6400009017|A6400009017|A6400009017|A6400009017|A6400009017|A6400009017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16034|13780|15824|14779|15513|14506,15072.666666666666
A6400011014,A6400011014|A6400011014|A6400011014|A6400011014|A6400011014|A6400011014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,46717|42209|39713|33915|39791|36716,39843.5
A6400011015,A6400011015|A6400011015|A6400011015|A6400011015|A6400011015|A6400011015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,444|218|348|343|291|229,312.1666666666667
A6400009018,A6400009018|A6400009018|A6400009018|A6400009018|A6400009018|A6400009018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15906|13702|15736|14689|15712|14811,15092.666666666666
A6400009033,A6400009033|A6400009033|A6400009033|A6400009033|A6400009033|A6400009033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,70271|62320|66827|64142|69521|67161,66707.0
A6400009020,A6400009020|A6400009020|A6400009020|A6400009020|A6400009020|A6400009020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,567|463|444|237|248|227,364.3333333333333
A6400009021,A6400009021|A6400009021|A6400009021|A6400009021|A6400009021|A6400009021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,43929|38266|43814|40744|43625|41801,42029.833333333336
A6400009022,A6400009022|A6400009022|A6400009022|A6400009022|A6400009022|A6400009022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24661|21508|24471|22902|25069|23687,23716.333333333332
A6400009023,A6400009023|A6400009023|A6400009023|A6400009023|A6400009023|A6400009023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17904|15540|17833|16556|17663|16706,17033.666666666668
A6400009024,A6400009024|A6400009024|A6400009024|A6400009024|A6400009024|A6400009024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19745|17147|19546|18120|19394|18319,18711.833333333332
A6400009025,A6400009025|A6400009025|A6400009025|A6400009025|A6400009025|A6400009025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17609|15250|17122|15698|16898|15992,16428.166666666668
A6400009026,A6400009026|A6400009026|A6400009026|A6400009026|A6400009026|A6400009026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,620|777|932|592|794|636,725.1666666666666
A6400009027,A6400009027|A6400009027|A6400009027|A6400009027|A6400009027|A6400009027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1027|829|1061|988|985|842,955.3333333333334
A6400009028,A6400009028|A6400009028|A6400009028|A6400009028|A6400009028|A6400009028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18354|15830|17992|16726|18439|17548,17481.5
A6400009027,A6400009027|A6400009027|A6400009027|A6400009027|A6400009027|A6400009027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1027|829|1061|988|985|842,955.3333333333334
A6400009030,A6400009030|A6400009030|A6400009030|A6400009030|A6400009030|A6400009030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20800|17796|20272|18886|20237|19046,19506.166666666668
A6400009031,A6400009031|A6400009031|A6400009031|A6400009031|A6400009031|A6400009031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23479|20234|23174|21676|22958|22068,22264.833333333332
A6400009032,A6400009032|A6400009032|A6400009032|A6400009032|A6400009032|A6400009032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16726|14614|16698|15413|16659|15841,15991.833333333334
A6400009033,A6400009033|A6400009033|A6400009033|A6400009033|A6400009033|A6400009033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,70271|62320|66827|64142|69521|67161,66707.0
A6400009034,A6400009034|A6400009034|A6400009034|A6400009034|A6400009034|A6400009034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25375|21670|24586|22868|24963|23656,23853.0
A6400009035,A6400009035|A6400009035|A6400009035|A6400009035|A6400009035|A6400009035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18968|16223|18644|17181|18527|17790,17888.833333333332
A6400009036,A6400009036|A6400009036|A6400009036|A6400009036|A6400009036|A6400009036,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19808|17057|19532|18173|19407|18329,18717.666666666668
A6400009037,A6400009037|A6400009037|A6400009037|A6400009037|A6400009037|A6400009037,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30464|26855|30049|29027|30340|28708,29240.5
A6400009038,A6400009038|A6400009038|A6400009038|A6400009038|A6400009038|A6400009038,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,3630|3129|3975|3716|3763|3298,3585.1666666666665
A6400009039,A6400009039|A6400009039|A6400009039|A6400009039|A6400009039|A6400009039,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31674|27544|31495|29623|31178|29677,30198.5
A6400017013,A6400017013|A6400017013|A6400017013|A6400017013|A6400017013|A6400017013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24167|21434|24231|22733|24795|23658,23503.0
A6400017014,A6400017014|A6400017014|A6400017014|A6400017014|A6400017014|A6400017014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24477|21921|24404|22375|24049|22859,23347.5
A6400017015,A6400017015|A6400017015|A6400017015|A6400017015|A6400017015|A6400017015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23999|20793|23849|22207|23685|22437,22828.333333333332
A6400012030,A6400012030|A6400012030|A6400012030|A6400012030|A6400012030|A6400012030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,7864|7236|7559|7554|7579|7682,7579.0
A6400012031,A6400012031|A6400012031|A6400012031|A6400012031|A6400012031|A6400012031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16764|15602|16433|16381|16289|16352,16303.5
A6400012032,A6400012032|A6400012032|A6400012032|A6400012032|A6400012032|A6400012032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14699|13631|14346|14358|14403|14446,14313.833333333334
A6400012091,A6400012091|A6400012091|A6400012091|A6400012091|A6400012091|A6400012091,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18391|17052|17563|17382|17274|17568,17538.333333333332
A6400012092,A6400012092|A6400012092|A6400012092|A6400012092|A6400012092|A6400012092,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24340|22313|23570|23056|23960|23844,23513.833333333332
A6400012093,A6400012093|A6400012093|A6400012093|A6400012093|A6400012093|A6400012093,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22046|19170|21616|20023|21658|20585,20849.666666666668
A6400012094,A6400012094|A6400012094|A6400012094|A6400012094|A6400012094|A6400012094,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19592|17069|19243|17846|19227|18232,18534.833333333332
A64000120C9,A64000120C9|A64000120C9|A64000120C9|A64000120C9|A64000120C9|A64000120C9,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21079|17949|20228|19078|20999|20130,19910.5
A64000120D0,A64000120D0|A64000120D0|A64000120D0|A64000120D0|A64000120D0|A64000120D0,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20312|17882|19718|18411|20053|19099,19245.833333333332
A64000120D1,A64000120D1|A64000120D1|A64000120D1|A64000120D1|A64000120D1|A64000120D1,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19962|17118|19840|18734|20419|19347,19236.666666666668
A64000120D2,A64000120D2|A64000120D2|A64000120D2|A64000120D2|A64000120D2|A64000120D2,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29988|26101|29329|29109|29500|28941,28828.0
A64000120D4,A64000120D4|A64000120D4|A64000120D4|A64000120D4|A64000120D4|A64000120D4,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21392|19004|20851|19468|20725|19636,20179.333333333332
A64000120D6,A64000120D6|A64000120D6|A64000120D6|A64000120D6|A64000120D6|A64000120D6,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18238|15596|18110|17053|18284|17237,17419.666666666668
A6400014018,A6400014018|A6400014018|A6400014018|A6400014018|A6400014018|A6400014018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,4082|3559|3612|3306|3263|3290,3518.6666666666665
A6400014019,A6400014019|A6400014019|A6400014019|A6400014019|A6400014019|A6400014019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20337|17687|20626|19408|20450|19294,19633.666666666668
A6400014020,A6400014020|A6400014020|A6400014020|A6400014020|A6400014020|A6400014020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14387|12521|14584|13453|14468|13985,13899.666666666666
A6400017016,A6400017016|A6400017016|A6400017016|A6400017016|A6400017016|A6400017016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,39924|35228|40239|37018|38998|36373,37963.333333333336
A6400017018,A6400017018|A6400017018|A6400017018|A6400017018|A6400017018|A6400017018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,71664|63445|72917|67232|71633|67938,69138.16666666667
A6400012095,A6400012095|A6400012095|A6400012095|A6400012095|A6400012095|A6400012095,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25187|21836|24129|22329|23814|22527,23303.666666666668
A6400012096,A6400012096|A6400012096|A6400012096|A6400012096|A6400012096|A6400012096,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22936|19941|22202|20547|23235|22129,21831.666666666668
A6400012097,A6400012097|A6400012097|A6400012097|A6400012097|A6400012097|A6400012097,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21500|18626|20261|18719|19889|18804,19633.166666666668
A6400012033,A6400012033|A6400012033|A6400012033|A6400012033|A6400012033|A6400012033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26443|24379|25973|26237|27198|27591,26303.5
A6400012034,A6400012034|A6400012034|A6400012034|A6400012034|A6400012034|A6400012034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,9502|8812|9259|9225|9181|9264,9207.166666666666
A64000120D7,A64000120D7|A64000120D7|A64000120D7|A64000120D7|A64000120D7|A64000120D7,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26374|23609|25971|25315|25315|25738,25387.0
A64000120D8,A64000120D8|A64000120D8|A64000120D8|A64000120D8|A64000120D8|A64000120D8,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20717|17825|20121|18698|19999|18858,19369.666666666668
A64000120D9,A64000120D9|A64000120D9|A64000120D9|A64000120D9|A64000120D9|A64000120D9,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23926|21077|23384|21871|23266|22008,22588.666666666668
A64000120E0,A64000120E0|A64000120E0|A64000120E0|A64000120E0|A64000120E0|A64000120E0,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19888|17144|19427|18089|19376|18227,18691.833333333332
A64000120E1,A64000120E1|A64000120E1|A64000120E1|A64000120E1|A64000120E1|A64000120E1,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20433|17975|20194|19531|19362|19141,19439.333333333332
A64000120E2,A64000120E2|A64000120E2|A64000120E2|A64000120E2|A64000120E2|A64000120E2,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21016|18535|20473|19161|20737|19668,19931.666666666668
A64000120E3,A64000120E3|A64000120E3|A64000120E3|A64000120E3|A64000120E3|A64000120E3,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15006|13433|14781|13947|15244|13927,14389.666666666666
A6400014021,A6400014021|A6400014021|A6400014021|A6400014021|A6400014021|A6400014021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25999|22681|25578|23525|25446|24166,24565.833333333332
A6400014022,A6400014022|A6400014022|A6400014022|A6400014022|A6400014022|A6400014022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20945|18316|21001|19364|20780|19678,20014.0
A6400014023,A6400014023|A6400014023|A6400014023|A6400014023|A6400014023|A6400014023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18895|15266|18679|15764|16413|15595,16768.666666666668
A6400014024,A6400014024|A6400014024|A6400014024|A6400014024|A6400014024|A6400014024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16540|14466|16980|16048|17367|16695,16349.333333333334
A6400014025,A6400014025|A6400014025|A6400014025|A6400014025|A6400014025|A6400014025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16565|14542|16891|15805|16713|15937,16075.5
A6400014026,A6400014026|A6400014026|A6400014026|A6400014026|A6400014026|A6400014026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,14247|12503|14447|13232|14384|13893,13784.333333333334
A6400017019,A6400017019|A6400017019|A6400017019|A6400017019|A6400017019|A6400017019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,35279|30590|34472|32138|34496|32441,33236.0
A6400017020,A6400017020|A6400017020|A6400017020|A6400017020|A6400017020|A6400017020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30709|26544|30646|28666|30622|28876,29343.833333333332
A6400017021,A6400017021|A6400017021|A6400017021|A6400017021|A6400017021|A6400017021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6806|6707|7700|6323|5895|6122,6592.166666666667
A6400017022,A6400017022|A6400017022|A6400017022|A6400017022|A6400017022|A6400017022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29455|25985|29261|26475|28726|27241,27857.166666666668
A6400014046,A6400014046|A6400014046|A6400014046|A6400014046|A6400014046|A6400014046,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21378|18934|21379|20306|21557|20215,20628.166666666668
A6400012035,A6400012035|A6400012035|A6400012035|A6400012035|A6400012035|A6400012035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,4370|3473|5413|5900|4982|4301,4739.833333333333
A6400012036,A6400012036|A6400012036|A6400012036|A6400012036|A6400012036|A6400012036,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25049|23113|23999|24233|24936|24702,24338.666666666668
